JPASSOCIAT,0.19673629837722856
GMRINFRA,0.1090064671390731
ASHOKLEY,0.5351136539998166
SUZLON,0.16289544745202073
IBREALEST,0.14236315235488242
RELCAPITAL,0.16659458728901433
ADANIENT,0.5422985575133588
DLF,0.19620755708549953
IDFC,0.12302020663446898
SOUTHBANK,0.1256478261589316
VEDL,0.5047873285961696
SAIL,0.5182186546313956
IDFCBANK,0.12480074896323494
FEDERALBNK,0.5360241188545126
BANKBARODA,0.1654699487902172
MANAPPURAM,0.12732452192894936
HINDALCO,0.47000070108106046
TATASTEEL,0.5229461943063091
SBIN,0.48366272410184064
JINDALSTEL,0.19803927964417303
RCOM,0.1946761419971012
HDIL,0.17089900319700396
L&TFH,0.06486430598687479
TATAMOTORS,0.5308806011055149
NMDC,0.08526336207437955
ADANIPOWER,0.1947556674823385
HCC,0.5002199374773583
INDIACEM,0.5143832982239365
ICICIBANK,0.1232799160818368
SUNTV,0.2091345803874326
RELINFRA,0.4936324657423242
PNB,0.1541670769152005
JSWSTEEL,0.49811874827828606
APOLLOTYRE,0.4858190974605052
MOTHERSUMI,0.3021356820874013
TATAGLOBAL,0.518761692846592
RECLTD,0.12224060487406606
ONGC,0.48324560212999257
RPOWER,0.067702572466628
IDEA,0.211054585770103
JSWENERGY,0.09775277682155648
IFCI,0.304449290621078
DHFL,0.1232426324547732
TV18BRDCST,0.1686300090287598
CANBK,0.14393781234081773
BANKINDIA,0.19608802279775614
ORIENTBANK,0.48155800362863976
PFC,0.16944513949583376
EXIDEIND,0.48028693897650765
NCC,0.3546612656543846
KTKBANK,0.15001939610569442
BHARATFIN,0.12021138483673294
M&MFIN,0.1522214798093415
GRASIM,0.09951489660031694
NATIONALUM,0.19690807346492492
AXISBANK,0.11279770408724756
UNIONBANK,0.20779911267377849
AUROPHARMA,0.49532488276069964
INFIBEAM,0.37660868596093394
BEL,0.5011604888922611
ESCORTS,0.5196759340690332
FORTIS,0.17178854250060996
ALBK,0.1683933134684654
HINDPETRO,0.5005876240504026
MRPL,0.49095752540616294
IDBI,0.49777723482412695
TATAPOWER,0.44407888193063727
PTC,0.12929830098247283
NHPC,0.05300982400451507
NTPC,0.08888849987555526
SUNPHARMA,0.5099407744741067
IOC,0.1492772270702823
BPCL,0.5090408770904136
INFY,0.10399445313840357
RELIANCE,0.09288742186288118
DISHTV,0.1985720282000089
JUSTDIAL,0.18429369009797386
ITC,0.14800908654741526
BHEL,0.5121329439538107
SYNDIBANK,0.1723911585960417
TATAMTRDVR,0.11093376894610885
HINDZINC,0.49445513470659885
CESC,0.4682611218302923
GAIL,0.2683803441595822
JISLJALEQS,0.1727628466843187
COALINDIA,0.07522478079400984
PCJEWELLER,0.3227675871702779
ANDHRABANK,0.15909780759200268
CGPOWER,0.4971541537776858
POWERGRID,0.043452741851070106
GSFC,0.4637267283177579
AMBUJACEM,0.09875744614567361
ADANIPORTS,0.10889562528718162
SREINFRA,0.4724233547714044
EQUITAS,0.09189722951910671
IRB,0.0874260572706939
DCBBANK,0.1426709777900386
YESBANK,0.09780341711654746
LICHSGFIN,0.5012254587853736
VOLTAS,0.5226159747541081
TVSMOTOR,0.07392544379881802
RDEL,0.10975596497760644
KOTAKBANK,0.4755839067664222
SRTRANSFIN,0.1450911260229341
UJJIVAN,0.1606579420562037
WIPRO,0.5021471900105204
PETRONET,0.4309072747609525
BALRAMCHIN,0.45430105663589077
BHARTIARTL,0.09768006510410429
HDFCBANK,0.4507917028794962
RNAVAL,nan
