JPASSOCIAT,0.4404241681598234
GMRINFRA,0.26256212796282463
ASHOKLEY,0.447840114566353
SUZLON,0.400455597880728
IBREALEST,0.47926429971784323
RELCAPITAL,0.49652259511766655
ADANIENT,0.3705745407077268
DLF,0.5018720866982889
IDFC,0.44706525116467355
SOUTHBANK,0.46377233376882115
VEDL,0.4398285428426978
SAIL,0.4921178781493418
IDFCBANK,0.5233630821487543
FEDERALBNK,0.5144367777281899
BANKBARODA,0.5053930137733098
MANAPPURAM,0.5007612021154224
HINDALCO,0.380638967658898
TATASTEEL,0.4585305252057788
SBIN,0.48001622400693456
JINDALSTEL,0.482003662997217
RCOM,0.5678348668105274
HDIL,0.5164264700238362
L&TFH,0.4272615246646014
TATAMOTORS,0.5276140047341168
NMDC,0.4771234421681836
ADANIPOWER,0.47698082314401924
HCC,0.4089533390542647
INDIACEM,0.5182558199540097
ICICIBANK,0.46182992151716373
SUNTV,0.514625361190565
RELINFRA,0.5120626636629211
PNB,0.5352349267659071
JSWSTEEL,0.18953595221676667
APOLLOTYRE,0.4656170402988509
MOTHERSUMI,0.5100051687779245
TATAGLOBAL,0.469110698644844
RECLTD,0.4884595562095308
ONGC,0.374005251382562
RPOWER,0.5074755371177067
IDEA,0.5565413883729184
JSWENERGY,0.35079004640947714
IFCI,0.46247419566315423
DHFL,0.4993460976257924
TV18BRDCST,0.47065861763219097
CANBK,0.4846537272033312
BANKINDIA,0.5923408322327433
ORIENTBANK,0.544507720305246
PFC,0.4809909292058096
EXIDEIND,0.4193877378472779
NCC,0.44549675116754006
KTKBANK,0.4858255424735619
BHARATFIN,0.469137356102614
M&MFIN,0.4509590354870607
GRASIM,0.27257553863018485
NATIONALUM,0.45234596637516195
AXISBANK,0.386575122066514
UNIONBANK,0.519735395485231
AUROPHARMA,0.49741714328823783
INFIBEAM,0.31688262657499594
BEL,0.48873534046284534
ESCORTS,0.5315954369278558
FORTIS,0.45264825251166724
ALBK,0.5880682415203876
HINDPETRO,0.4633188789096261
MRPL,0.40440743938515006
IDBI,0.5767509976223948
TATAPOWER,0.41980058097600337
PTC,0.5103565193044337
NHPC,0.4422051943101661
NTPC,0.4185169291349942
SUNPHARMA,0.5672299956757255
IOC,0.4869534458793516
BPCL,0.4436200780391389
INFY,0.44704951251557923
RELIANCE,0.5517527031833735
DISHTV,0.5062063435347649
JUSTDIAL,0.45974084428801043
ITC,0.46974427744029856
BHEL,0.5611668781836628
SYNDIBANK,0.5939650065994131
TATAMTRDVR,0.514955455267526
HINDZINC,0.4882411631447238
CESC,0.5029938814177725
GAIL,0.5010959868359396
JISLJALEQS,0.4882785972220975
COALINDIA,0.4328540064118213
PCJEWELLER,0.5065236119607593
ANDHRABANK,0.6117543043008807
CGPOWER,0.5049049607578038
POWERGRID,0.3982341556899718
GSFC,0.4669491459505368
AMBUJACEM,0.4493172275696998
ADANIPORTS,0.4007992135904696
SREINFRA,0.4729022354029463
EQUITAS,0.4819646403042921
IRB,0.4635376217917207
DCBBANK,0.4483835063730701
YESBANK,0.5414821471914862
LICHSGFIN,0.5508523477619997
VOLTAS,0.475272355530886
TVSMOTOR,0.35555867688784915
RDEL,0.47947151894805917
KOTAKBANK,0.3390048827151608
SRTRANSFIN,0.3920938758867526
UJJIVAN,0.5347903119185083
WIPRO,0.5314919765674768
PETRONET,0.5164827229350734
BALRAMCHIN,0.3986475299433849
BHARTIARTL,0.4330444164163714
HDFCBANK,0.4228795154560535
RNAVAL,nan
