JPASSOCIAT,0.07247617418501254
GMRINFRA,0.07614283876037584
ASHOKLEY,0.515522627091778
SUZLON,0.07058026813245166
IBREALEST,0.09411813955387048
RELCAPITAL,0.10505040139132728
ADANIENT,0.5498795418825473
DLF,0.07960781024595404
IDFC,0.04406700699636045
SOUTHBANK,0.08651267186663254
VEDL,0.518929291116965
SAIL,0.5171960591541057
IDFCBANK,0.03820685717362122
FEDERALBNK,0.5224092764440845
BANKBARODA,0.06492720553562582
MANAPPURAM,0.08144377355532414
HINDALCO,0.5030430496775504
TATASTEEL,0.5386520108959179
SBIN,0.4874767974611325
JINDALSTEL,0.07845985067742098
RCOM,0.09063100245747897
HDIL,0.11109719396538115
L&TFH,0.0610607427950332
TATAMOTORS,0.5262136323139159
NMDC,0.06936300675352172
ADANIPOWER,0.13274063134799827
HCC,0.505739897178842
INDIACEM,0.5237125171946119
ICICIBANK,0.04464764521219963
SUNTV,0.0931459666632941
RELINFRA,0.5012853903242238
PNB,0.05957133784398276
JSWSTEEL,0.49394639651353317
APOLLOTYRE,0.4904841240044101
MOTHERSUMI,0.17863906098837617
TATAGLOBAL,0.5159852275736218
RECLTD,0.09414508095235671
ONGC,0.5019494395178148
RPOWER,0.061702547963055285
IDEA,0.10178486055561597
JSWENERGY,0.06937690420814561
IFCI,0.11784794075350691
DHFL,0.0790262870832388
TV18BRDCST,0.06897040412147842
CANBK,0.05094061127522605
BANKINDIA,0.06861176119929197
ORIENTBANK,0.49215686820012444
PFC,0.10116269901623955
EXIDEIND,0.49851605960393114
NCC,0.33030530141615466
KTKBANK,0.03468621029033107
BHARATFIN,0.08115050096612592
M&MFIN,0.05407846321766758
GRASIM,0.18534387565145244
NATIONALUM,0.07873813096905048
AXISBANK,0.03754363460641591
UNIONBANK,0.08116506312420635
AUROPHARMA,0.497137239105054
INFIBEAM,0.3053253424128831
BEL,0.5013227226404875
ESCORTS,0.5182543644279647
FORTIS,0.11830630250106715
ALBK,0.06643061971929144
HINDPETRO,0.4996110163334583
MRPL,0.4774188266875733
IDBI,0.4777877073619256
TATAPOWER,0.4544681525723579
PTC,0.042813756772304444
NHPC,0.04707638990256282
NTPC,0.026196553786430373
SUNPHARMA,0.4864831678232897
IOC,0.10374322508428108
BPCL,0.5072460745502972
INFY,0.06480786732654178
RELIANCE,0.04650932068473689
DISHTV,0.07930058543898832
JUSTDIAL,0.11317871569878496
ITC,0.09378945599446095
BHEL,0.49929569867653456
SYNDIBANK,0.11853540324929024
TATAMTRDVR,0.07794070790235505
HINDZINC,0.4696712155791769
CESC,0.4920754366618745
GAIL,0.14365448745979562
JISLJALEQS,0.06701608698785262
COALINDIA,0.06260499101212183
PCJEWELLER,0.25780392262681534
ANDHRABANK,0.05770595892935577
CGPOWER,0.49390123931299407
POWERGRID,0.0507846967814297
GSFC,0.4966671284476028
AMBUJACEM,0.06520989980294986
ADANIPORTS,0.03851410036721617
SREINFRA,0.4611991324649468
EQUITAS,0.07020871970257421
IRB,0.07961661823515684
DCBBANK,0.05499647483506139
YESBANK,0.02733730710257237
LICHSGFIN,0.505657104317045
VOLTAS,0.5026261806430737
TVSMOTOR,0.029385430719081337
RDEL,0.08058725017902323
KOTAKBANK,0.49717141541463117
SRTRANSFIN,0.10119912760658406
UJJIVAN,0.09828447681076162
WIPRO,0.5031825877283808
PETRONET,0.34386508864568927
BALRAMCHIN,0.4644262466856835
BHARTIARTL,0.03615351371544259
HDFCBANK,0.457194761514009
RNAVAL,nan
